Date,Open,High,Low,Close,Adj Close,Volume
2017-07-31,158.899994,159.389999,153.500000,154.949997,154.949997,17782400
2017-08-01,156.250000,156.610001,153.800003,154.729996,154.729996,12035300
2017-08-02,155.470001,155.750000,149.100006,151.910004,151.910004,19529300
2017-08-03,152.100006,153.800003,149.600006,153.320007,153.320007,12435400
2017-08-04,154.320007,154.320007,152.160004,153.330002,153.330002,10035600
2017-08-07,154.830002,158.990005,154.369995,158.839996,158.839996,15906400
2017-08-08,158.559998,159.839996,156.800003,157.500000,157.500000,15447100
2017-08-09,156.050003,157.710007,155.199997,157.490005,157.490005,11022600
2017-08-10,156.199997,156.500000,151.250000,151.770004,151.770004,19298900
2017-08-11,150.509995,152.570007,147.500000,151.699997,151.699997,22327400
2017-08-14,154.770004,155.080002,153.100006,154.610001,154.610001,14601800
2017-08-15,155.740005,158.320007,154.000000,157.750000,157.750000,18635700
2017-08-16,160.000000,160.350006,158.535004,159.500000,159.500000,21318300
2017-08-17,166.119995,168.000000,163.509995,163.919998,163.919998,56840300
2017-08-18,165.360001,169.500000,164.100006,167.500000,167.500000,31492500
2017-08-21,168.289993,170.600006,166.979996,169.250000,169.250000,22352300
2017-08-22,170.020004,174.770004,169.639999,174.460007,174.460007,24481900
2017-08-23,172.899994,176.229996,172.750000,175.800003,175.800003,21939000
2017-08-24,177.000000,177.000000,174.300003,175.000000,175.000000,20795200
2017-08-25,174.800003,174.940002,171.110001,171.740005,171.740005,24184700
2017-08-28,171.149994,171.339996,167.059998,168.300003,168.300003,24615900
2017-08-29,165.149994,169.229996,164.350006,167.410004,167.410004,19587300
2017-08-30,169.149994,172.389999,169.149994,171.250000,171.250000,17770000
2017-08-31,172.539993,172.899994,170.250000,171.740005,171.740005,16486800
2017-09-01,171.990005,172.386002,170.649994,171.039993,171.039993,11166600
2017-09-05,169.470001,171.929993,168.738007,169.919998,169.919998,14943600
2017-09-06,170.169998,171.110001,167.000000,168.139999,168.139999,19988300
2017-09-07,169.259995,170.970001,168.000000,170.479996,170.479996,15141900
2017-09-08,169.990005,171.220001,168.919998,169.000000,169.000000,12345300
2017-09-11,171.500000,174.199997,171.500000,174.059998,174.059998,18257900
2017-09-12,174.889999,175.619995,173.369995,175.309998,175.309998,15629700
2017-09-13,175.750000,179.100006,175.559998,178.970001,178.970001,22060700
2017-09-14,177.539993,179.929993,176.020004,177.100006,177.100006,22827700
2017-09-15,177.899994,179.750000,176.699997,176.699997,176.699997,26567600
2017-09-18,178.889999,180.289993,177.750000,179.979996,179.979996,22919800
2017-09-19,180.690002,180.869995,179.250000,180.070007,180.070007,14751900
2017-09-20,180.020004,180.500000,176.151001,177.949997,177.949997,15396700
2017-09-21,178.050003,178.860992,175.300003,177.389999,177.389999,14578800
2017-09-22,176.199997,178.419998,175.679993,178.139999,178.139999,12749700
2017-09-25,176.479996,177.000000,167.500000,169.589996,169.589996,34033700
2017-09-26,170.009995,171.899994,166.789993,167.020004,167.020004,23696200
2017-09-27,169.839996,171.949997,169.449997,170.990005,170.990005,19444200
2017-09-28,170.910004,171.880005,169.567001,170.240005,170.240005,13957000
2017-09-29,171.110001,173.539993,170.740005,172.710007,172.710007,13401800
2017-10-02,174.570007,175.130005,172.570007,173.610001,173.610001,12563400
2017-10-03,176.059998,178.779999,173.610001,178.559998,178.559998,16714600
2017-10-04,178.059998,180.000000,177.300003,178.710007,178.710007,11420600
2017-10-05,179.000000,179.729996,176.029999,178.889999,178.889999,11895300
2017-10-06,177.850006,179.869995,177.610001,179.199997,179.199997,8749300
2017-10-09,178.970001,183.132004,178.750000,182.089996,182.089996,15011600
2017-10-10,181.649994,184.460007,181.360001,183.119995,183.119995,13201300
2017-10-11,183.000000,184.699997,182.600998,184.690002,184.690002,11974400
2017-10-12,184.039993,184.389999,180.348007,180.529999,180.529999,15441200
2017-10-13,180.960007,181.399994,177.970001,178.449997,178.449997,18107700
2017-10-16,180.000000,180.050003,178.509995,179.559998,179.559998,12855900
2017-10-17,179.580002,180.119995,175.300003,175.320007,175.320007,20132200
2017-10-18,177.089996,180.000000,176.279999,179.610001,179.610001,21736500
2017-10-19,177.001007,179.610001,175.449997,177.929993,177.929993,13539000
2017-10-20,179.020004,179.520004,177.080002,177.320007,177.320007,11953200
2017-10-23,177.800003,178.009995,173.050003,173.130005,173.130005,17610900
2017-10-24,174.000000,175.979996,173.259995,173.699997,173.699997,11946000
2017-10-25,174.690002,175.440002,169.300003,170.220001,170.220001,18109400
2017-10-26,170.619995,171.449997,168.580002,170.320007,170.320007,13527400
2017-10-27,173.190002,177.000000,171.110001,176.149994,176.149994,19712600
2017-10-30,178.429993,181.899994,177.589996,181.580002,181.580002,20219700
2017-10-31,183.570007,185.119995,181.811005,184.889999,184.889999,21256700
2017-11-01,187.880005,188.880005,183.580002,186.080002,186.080002,28594700
2017-11-02,190.990005,191.220001,183.309998,184.809998,184.809998,41239900
2017-11-03,186.509995,186.929993,182.059998,183.210007,183.210007,19697300
2017-11-06,184.070007,188.250000,184.000000,187.839996,187.839996,19873100
2017-11-07,189.580002,189.860001,187.000000,188.509995,188.509995,17781000
2017-11-08,187.979996,188.149994,185.100006,185.899994,185.899994,13944600
2017-11-09,184.210007,185.130005,181.050003,185.130005,185.130005,19755600
2017-11-10,187.029999,187.169998,185.399994,186.410004,186.410004,15031000
2017-11-13,186.770004,187.880005,184.000000,184.539993,184.539993,17139100
2017-11-14,184.300003,184.380005,181.149994,181.789993,181.789993,14475300
2017-11-15,179.369995,181.880005,176.735992,181.479996,181.479996,16567000
2017-11-16,183.309998,186.270004,183.119995,185.429993,185.429993,18389500
2017-11-17,185.919998,186.500000,184.669998,185.130005,185.130005,13422700
2017-11-20,187.600006,190.000000,186.610992,188.000000,188.000000,25992300
2017-11-21,190.350006,191.559998,188.800003,190.899994,190.899994,19639500
2017-11-22,191.539993,191.750000,189.369995,189.839996,189.839996,14417600
2017-11-24,189.389999,191.699997,188.699997,191.190002,191.190002,9887300
2017-11-27,190.490005,191.449997,187.550003,188.029999,188.029999,14952800
2017-11-28,188.830002,189.100006,186.500000,186.690002,186.690002,13378100
2017-11-29,185.250000,185.410004,173.619995,179.910004,179.910004,40204100
2017-11-30,179.529999,179.800003,176.320007,177.080002,177.080002,25851100
2017-12-01,175.270004,179.800003,173.800003,174.610001,174.610001,26782300
2017-12-04,177.199997,177.580002,168.259995,169.580002,169.580002,35895100
2017-12-05,165.279999,172.960007,164.250000,168.960007,168.960007,31609900
2017-12-06,172.630005,173.229996,167.865005,172.630005,172.630005,23897800
2017-12-07,175.289993,175.820007,172.259995,174.470001,174.470001,15697900
2017-12-08,177.570007,178.960007,176.369995,177.619995,177.619995,23543400
2017-12-11,179.899994,180.679993,178.149994,179.289993,179.289993,15626200
2017-12-12,174.639999,178.160004,173.770004,174.639999,174.639999,22656500
2017-12-13,175.190002,177.699997,174.300003,176.470001,176.470001,18653400
2017-12-14,173.110001,173.389999,169.610001,171.750000,171.750000,32830000
2017-12-15,172.889999,173.550003,170.000000,173.550003,173.550003,41356700
2017-12-18,174.600006,174.699997,172.369995,173.369995,173.369995,17023300
2017-12-19,171.970001,173.000000,170.509995,171.279999,171.279999,23936200
2017-12-20,171.789993,172.899994,170.800003,172.639999,172.639999,17121400
2017-12-21,172.800003,176.250000,172.651001,175.320007,175.320007,14812400
2017-12-22,175.839996,176.660004,175.039993,176.289993,176.289993,12524700
2017-12-26,174.550003,175.149994,171.729996,172.330002,172.330002,12913800
2017-12-27,172.289993,173.869995,171.729996,172.970001,172.970001,10152300
2017-12-28,173.039993,173.529999,171.669998,172.300003,172.300003,9508100
2017-12-29,172.279999,173.669998,171.199997,172.429993,172.429993,9704600
2018-01-02,176.399002,184.100006,175.699997,183.649994,183.649994,29916900
2018-01-03,185.190002,185.634995,181.399994,184.000000,184.000000,20121900
2018-01-04,185.899994,187.746994,184.429993,185.710007,185.710007,19473800
2018-01-05,187.169998,190.750000,186.300995,190.699997,190.699997,18168300
2018-01-08,190.460007,191.660004,189.070007,190.330002,190.330002,16230100
2018-01-09,191.130005,192.490005,188.000000,190.800003,190.800003,19495100
2018-01-10,188.100006,190.389999,186.580002,189.789993,189.789993,17943800
2018-01-11,189.729996,190.429993,188.100006,188.750000,188.750000,12400400
2018-01-12,189.910004,190.199997,187.250000,187.789993,187.789993,11789600
2018-01-16,190.399994,191.740005,181.750000,182.399994,182.399994,27428500
2018-01-17,183.300003,184.800003,179.320007,183.830002,183.830002,21311600
2018-01-18,184.279999,185.845001,182.690002,184.399994,184.399994,14190700
2018-01-19,185.149994,185.238998,182.800003,184.050003,184.050003,15349300
2018-01-22,184.975006,185.039993,181.679993,184.020004,184.020004,16016300
2018-01-23,185.279999,192.399994,183.539993,192.279999,192.279999,31305900
2018-01-24,194.710007,198.860001,192.399994,195.529999,195.529999,34497300
2018-01-25,196.339996,199.589996,194.100006,198.330002,198.330002,23421600
2018-01-26,200.330002,205.229996,199.210007,205.220001,205.220001,23768600
2018-01-29,204.830002,205.690002,201.820007,203.009995,203.009995,21908600
2018-01-30,198.679993,202.539993,196.490005,199.660004,199.660004,23377500
2018-01-31,202.820007,206.199997,202.800003,204.289993,204.289993,26982500
2018-02-01,192.750000,199.490005,191.139999,192.220001,192.220001,52628900
2018-02-02,194.789993,195.679993,186.800003,187.309998,187.309998,32233900
2018-02-05,183.699997,190.470001,179.899994,180.529999,180.529999,31084000
2018-02-06,174.720001,185.589996,174.169998,185.169998,185.169998,35804500
2018-02-07,183.500000,186.830002,180.300003,180.300003,180.300003,19672100
2018-02-08,182.270004,183.100006,171.389999,173.699997,173.699997,32051300
2018-02-09,175.119995,177.615997,168.880005,176.669998,176.669998,28049500
2018-02-12,180.440002,180.789993,175.085999,177.440002,177.440002,18280300
2018-02-13,177.419998,182.149994,177.000000,179.250000,179.250000,15507000
2018-02-14,179.220001,186.929993,178.899994,186.759995,186.759995,21047400
2018-02-15,189.250000,189.559998,184.431000,187.449997,187.449997,14361100
2018-02-16,186.750000,188.270004,183.539993,183.679993,183.679993,16114100
2018-02-20,183.669998,188.830002,183.000000,187.190002,187.190002,14854900
2018-02-21,189.369995,193.169998,188.460007,188.820007,188.820007,22071600
2018-02-22,190.199997,190.740005,187.770004,188.750000,188.750000,12282800
2018-02-23,190.179993,193.404999,189.949997,193.289993,193.289993,16937300
2018-02-26,194.460007,195.149994,190.649994,194.190002,194.190002,19463100
2018-02-27,192.589996,193.567001,187.210007,188.259995,188.259995,23218500
2018-02-28,187.250000,188.240005,185.000000,186.139999,186.139999,19367600
2018-03-01,186.179993,187.479996,180.050003,181.990005,181.990005,17286300
2018-03-02,178.009995,180.229996,175.449997,179.759995,179.759995,18909100
2018-03-05,179.410004,181.949997,177.070007,181.600006,181.600006,15656700
2018-03-06,185.190002,188.009995,184.820007,187.369995,187.369995,17856100
2018-03-07,184.369995,189.070007,184.320007,189.050003,189.050003,13728900
2018-03-08,189.050003,190.229996,186.570007,187.179993,187.179993,14331400
2018-03-09,189.639999,190.699997,188.009995,190.550003,190.550003,14208400
2018-03-12,192.300003,194.399994,190.899994,192.740005,192.740005,17826200
2018-03-13,193.880005,194.250000,187.389999,188.410004,188.410004,14826700
2018-03-14,190.289993,193.630005,190.220001,192.559998,192.559998,20032300
2018-03-15,198.440002,201.500000,196.520004,199.059998,199.059998,33504600
2018-03-16,198.399994,200.380005,197.259995,200.279999,200.279999,26948700
2018-03-19,198.000000,198.429993,192.800995,194.529999,194.529999,19681400
2018-03-20,194.949997,199.210007,194.539993,198.949997,198.949997,11952000
2018-03-21,198.800003,198.880005,194.570007,195.300003,195.300003,12047300
2018-03-22,190.750000,192.389999,184.600006,184.649994,184.649994,25355700
2018-03-23,186.850006,187.139999,180.401001,181.199997,181.199997,18714400
2018-03-26,187.889999,190.619995,184.320007,190.500000,190.500000,16758700
2018-03-27,192.240005,192.250000,180.660004,181.889999,181.889999,16627900
2018-03-28,180.729996,183.440002,177.570007,178.910004,178.910004,20081100
2018-03-29,180.880005,185.130005,178.619995,183.539993,183.539993,16378900
2018-04-02,182.809998,183.509995,175.750000,177.610001,177.610001,16028700
2018-04-03,179.259995,179.580002,173.000000,174.669998,174.669998,19975100
2018-04-04,166.880005,172.410004,166.130005,172.070007,172.070007,24573600
2018-04-05,175.479996,176.559998,171.169998,172.570007,172.570007,18250900
2018-04-06,169.839996,172.270004,166.399994,167.520004,167.520004,18210000
2018-04-09,169.750000,172.720001,168.610001,169.869995,169.869995,14717300
2018-04-10,175.100006,177.880005,173.850006,177.100006,177.100006,20436200
2018-04-11,176.479996,178.160004,174.740005,175.360001,175.360001,10170500
2018-04-12,175.929993,177.899994,174.559998,175.919998,175.919998,11133900
2018-04-13,176.720001,176.800003,171.070007,172.039993,172.039993,13526200
2018-04-16,172.009995,174.789993,171.009995,174.699997,174.699997,9876200
2018-04-17,174.830002,179.339996,174.830002,178.699997,178.699997,16285800
2018-04-18,178.899994,182.880005,177.639999,182.679993,182.679993,16972700
2018-04-19,183.259995,183.630005,179.520004,181.389999,181.389999,11989000
2018-04-20,179.360001,181.389999,177.529999,179.110001,179.110001,14473100
2018-04-23,178.630005,179.320007,174.710007,175.570007,175.570007,12033900
2018-04-24,177.630005,178.000000,170.679993,173.089996,173.089996,14567500
2018-04-25,170.520004,171.300003,166.639999,170.220001,170.220001,17048000
2018-04-26,173.250000,174.360001,172.050003,173.899994,173.899994,13398000
2018-04-27,177.110001,178.199997,174.009995,177.160004,177.160004,15062500
2018-04-30,178.089996,180.039993,177.050003,178.539993,178.539993,14654000
2018-05-01,177.580002,180.320007,177.440002,179.500000,179.500000,10787700
2018-05-02,180.800003,184.264008,180.110001,181.449997,181.449997,20681800
2018-05-03,183.500000,183.589996,175.770004,182.449997,182.449997,26257600
2018-05-04,180.399994,190.600006,178.619995,188.889999,188.889999,57788300
2018-05-07,190.410004,196.600006,190.300003,195.350006,195.350006,29862200
2018-05-08,194.199997,197.339996,193.009995,196.309998,196.309998,21856300
2018-05-09,195.839996,197.380005,194.500000,195.429993,195.429993,13780600
2018-05-10,196.300003,199.770004,195.160004,195.960007,195.960007,21295000
2018-05-11,196.399994,196.460007,193.380005,194.360001,194.360001,12741100
2018-05-14,195.899994,200.000000,195.869995,198.639999,198.639999,17627100
2018-05-15,195.229996,196.779999,193.860001,196.610001,196.610001,12694900
2018-05-16,196.750000,199.750000,196.300003,198.110001,198.110001,12887500
2018-05-17,196.000000,198.429993,195.570007,196.020004,196.020004,13470500
2018-05-18,196.429993,197.779999,194.720001,195.000000,195.000000,14242300
2018-05-21,197.800003,199.789993,196.399994,197.639999,197.639999,13830500
2018-05-22,198.300003,198.626999,195.699997,195.869995,195.869995,9700100
2018-05-23,193.880005,196.899994,192.800995,196.800003,196.800003,12520300
2018-05-24,198.119995,199.720001,195.697006,197.369995,197.369995,18527700
2018-05-25,197.570007,201.500000,197.210007,199.199997,199.199997,21270000
2018-05-29,197.940002,202.279999,197.000000,198.000000,198.000000,18768700
2018-05-30,199.699997,200.539993,197.500000,197.979996,197.979996,13930600
2018-05-31,198.000000,199.479996,196.850006,198.009995,198.009995,17982500
2018-06-01,199.500000,204.990005,199.449997,204.339996,204.339996,23131900
2018-06-04,205.119995,209.750000,204.729996,208.949997,208.949997,19357000
2018-06-05,209.949997,211.699997,207.130005,208.369995,208.369995,17787700
2018-06-06,209.860001,210.460007,207.289001,208.300003,208.300003,13800500
2018-06-07,207.460007,209.000000,200.880005,203.619995,203.619995,26747800
2018-06-08,201.110001,206.229996,200.429993,205.070007,205.070007,17525200
2018-06-11,206.500000,207.600006,205.009995,205.699997,205.699997,12061400
2018-06-12,206.949997,209.800003,206.899994,209.080002,209.080002,15910900
2018-06-13,209.440002,209.649994,206.600006,206.619995,206.619995,13844200
2018-06-14,207.720001,211.119995,207.509995,210.860001,210.860001,18838300
2018-06-15,207.490005,210.080002,206.009995,208.000000,208.000000,28665600
2018-06-18,205.160004,208.600006,203.880005,208.570007,208.570007,14645200
2018-06-19,203.529999,204.509995,199.500000,204.429993,204.429993,24484200
2018-06-20,205.050003,207.229996,205.020004,206.229996,206.229996,15559600
2018-06-21,205.839996,206.000000,201.039993,202.210007,202.210007,13963800
2018-06-22,203.380005,203.800003,200.250000,202.009995,202.009995,9585000
2018-06-25,197.850006,198.100006,187.860001,191.250000,191.250000,32750900
2018-06-26,193.339996,193.660004,188.419998,191.419998,191.419998,20740400
2018-06-27,193.460007,193.600006,184.889999,185.020004,185.020004,23887000
2018-06-28,183.199997,188.960007,182.039993,188.380005,188.380005,19553800
2018-06-29,185.360001,188.970001,184.259995,185.529999,185.529999,26023400
2018-07-02,181.660004,186.360001,181.059998,186.360001,186.360001,17325900
2018-07-03,187.880005,188.500000,184.360001,184.750000,184.750000,11673700
2018-07-05,187.169998,187.440002,182.899994,186.880005,186.880005,18412100
2018-07-06,186.009995,192.490005,185.539993,192.270004,192.270004,17035600
2018-07-09,194.449997,194.690002,190.869995,192.750000,192.750000,15466400
2018-07-10,192.889999,195.130005,191.479996,192.550003,192.550003,12611400
2018-07-11,188.600006,190.050003,187.419998,187.419998,187.419998,15947000
2018-07-12,190.770004,192.580002,189.789993,190.169998,190.169998,17440400
2018-07-13,191.610001,192.119995,189.300003,190.039993,190.039993,12550500
2018-07-16,189.570007,191.369995,189.149994,190.350006,190.350006,12205600
2018-07-17,188.649994,192.949997,187.899994,192.660004,192.660004,13270700
2018-07-18,192.449997,193.229996,189.910004,190.789993,190.789993,10796600
2018-07-19,188.679993,189.679993,186.869995,187.339996,187.339996,13373100
2018-07-20,189.490005,189.500000,186.610001,187.250000,187.250000,12807500
2018-07-23,187.179993,187.809998,184.800003,187.039993,187.039993,10996200
2018-07-24,190.190002,193.070007,188.350006,189.000000,189.000000,18414800
2018-07-25,190.610001,198.350006,190.139999,197.979996,197.979996,20735400
2018-07-26,193.210007,196.119995,192.619995,194.179993,194.179993,13885500
2018-07-27,196.100006,196.270004,186.929993,189.419998,189.419998,19907100
2018-07-30,190.220001,190.589996,182.059998,184.820007,184.820007,19906300
2018-07-31,186.399994,188.947998,183.990005,187.229996,187.229996,17016600
2018-08-01,186.000000,189.059998,183.960007,185.270004,185.270004,14370700
2018-08-02,181.539993,182.899994,179.779999,182.600006,182.600006,20976500
2018-08-03,184.149994,184.500000,180.080002,180.839996,180.839996,18185100
2018-08-06,180.699997,180.860001,177.490005,178.619995,178.619995,35419000
2018-08-07,180.289993,183.000000,179.740005,179.919998,179.919998,20620300
2018-08-08,180.000000,180.179993,176.550003,177.520004,177.520004,21152400
2018-08-09,179.309998,180.630005,176.759995,177.190002,177.190002,35207300
2018-08-10,175.570007,180.449997,174.750000,180.009995,180.009995,22049200
2018-08-13,179.649994,180.649994,177.000000,177.679993,177.679993,14674000
2018-08-14,175.139999,176.199997,170.770004,172.529999,172.529999,38508600
2018-08-15,167.110001,169.850006,165.389999,169.830002,169.830002,41278600
2018-08-16,172.330002,175.699997,171.570007,171.990005,171.990005,34263300
2018-08-17,172.520004,174.199997,168.380005,172.779999,172.779999,24695400
2018-08-20,175.220001,178.860001,174.360001,176.289993,176.289993,25900700
2018-08-21,177.630005,179.669998,176.970001,177.919998,177.919998,20337400
2018-08-22,178.149994,179.740005,175.500000,177.850006,177.850006,27138500
2018-08-23,184.970001,186.500000,171.910004,172.229996,172.229996,78843400
2018-08-24,175.000000,176.369995,172.449997,174.229996,174.229996,30442800
2018-08-27,177.100006,180.880005,176.220001,180.649994,180.649994,23533800
2018-08-28,182.149994,182.380005,177.500000,178.190002,178.190002,15319000
2018-08-29,179.350006,179.660004,176.830002,178.500000,178.500000,11892600
2018-08-30,177.330002,178.100006,174.121994,174.600006,174.600006,17086200
2018-08-31,173.110001,176.681000,172.759995,175.009995,175.009995,13730800
2018-09-04,173.500000,173.949997,169.000000,170.440002,170.440002,23450500
2018-09-05,167.479996,168.279999,162.029999,164.229996,164.229996,35694700
2018-09-06,164.160004,166.479996,158.669998,159.869995,159.869995,33052000
2018-09-07,159.949997,164.610001,159.509995,162.369995,162.369995,19452400
2018-09-10,158.589996,160.720001,155.000000,156.360001,156.360001,39092700
2018-09-11,153.179993,158.449997,152.850006,157.460007,157.460007,25884100
2018-09-12,158.199997,162.820007,156.181000,161.460007,161.460007,32490500
2018-09-13,165.410004,167.220001,164.009995,165.529999,165.529999,25696500
2018-09-14,167.880005,168.000000,163.380997,164.740005,164.740005,23417700
2018-09-17,161.500000,161.649994,158.289001,158.889999,158.889999,20423200
2018-09-18,156.880005,159.399994,155.520004,156.649994,156.649994,27240600
2018-09-19,158.820007,163.130005,158.820007,162.630005,162.630005,23028300
2018-09-20,166.889999,167.699997,164.716003,165.880005,165.880005,22808000
2018-09-21,169.460007,169.839996,164.500000,164.630005,164.630005,22081900
2018-09-24,162.809998,163.399002,160.100006,163.160004,163.160004,13123400
2018-09-25,164.050003,165.440002,162.830002,164.250000,164.250000,9588700
2018-09-26,165.520004,167.389999,164.869995,165.399994,165.399994,13592500
2018-09-27,166.389999,167.050003,164.919998,166.320007,166.320007,12689200
2018-09-28,164.899994,165.660004,163.300003,164.759995,164.759995,10486500
2018-10-01,165.919998,165.949997,161.559998,162.000000,162.000000,10615200
2018-10-02,159.789993,161.028000,158.270004,160.229996,160.229996,14730500
2018-10-03,163.149994,164.539993,161.929993,162.369995,162.369995,13118800
2018-10-04,160.059998,160.080002,153.869995,156.130005,156.130005,32176100
2018-10-05,156.139999,157.119995,152.250000,154.630005,154.630005,20271000
2018-10-08,150.199997,152.636002,148.339996,151.139999,151.139999,25060400
2018-10-09,147.970001,150.589996,146.470001,146.940002,146.940002,31070200
2018-10-10,142.500000,144.000000,137.919998,138.289993,138.289993,55828800
2018-10-11,135.529999,142.910004,135.139999,141.899994,141.899994,43210300
2018-10-12,148.619995,149.000000,144.520004,147.289993,147.289993,30764400
2018-10-15,144.770004,145.690002,142.300003,144.160004,144.160004,18567100
